ID;Descrição da Imagem;arquivo;Conjunto Som Associado
604;GeoNumericosCL-Oito-Dado-Com-Numero-Unico-BordaFina-Vermelho;GeoNumericosCL/OitoDadoComNumero-U-BF-Vermelho.png;1
605;GeoNumericosCL-Oito-Dado-Com-Numero-Unico-BordaGrossa-Vermelho;GeoNumericosCL/OitoDadoComNumero-U-BG-Vermelho.png;1
606;GeoNumericosCL-Oito-Dado-Com-Numero-Unico-BordaPreenchida-Vermelho;GeoNumericosCL/OitoDadoComNumero-U-BP-Vermelho.png;1
607;GeoNumericosCL-Nove-Dado-Com-Numero-Unico-BordaFina-Vermelho;GeoNumericosCL/NoveDadoComNumero-U-BF-Vermelho.png;1
608;GeoNumericosCL-Nove-Dado-Com-Numero-Unico-BordaGrossa-Vermelho;GeoNumericosCL/NoveDadoComNumero-U-BG-Vermelho.png;1
609;GeoNumericosCL-Nove-Dado-Com-Numero-Unico-BordaPreenchida-Vermelho;GeoNumericosCL/NoveDadoComNumero-U-BP-Vermelho.png;1
610;GeoNumericosCL-Dez-Dado-Com-Numero-Unico-BordaFina-Vermelho;GeoNumericosCL/DezDadoComNumero-U-BF-Vermelho.png;1
611;GeoNumericosCL-Dez-Dado-Com-Numero-Unico-BordaGrossa-Vermelho;GeoNumericosCL/DezDadoComNumero-U-BG-Vermelho.png;1
612;GeoNumericosCL-Dez-Dado-Com-Numero-Unico-BordaPreenchida-Vermelho;GeoNumericosCL/DezDadoComNumero-U-BP-Vermelho.png;1
613;GeoNumericosCL-Numero-Um-Com-Domino-Unico-BordaFina-Vermelho;GeoNumericosCL/NumeroUmComDomino-U-BF-Vermelho.png;1
614;GeoNumericosCL-Numero-Um-Com-Domino-Unico-BordaGrossa-Vermelho;GeoNumericosCL/NumeroUmComDomino-U-BG-Vermelho.png;1
615;GeoNumericosCL-Numero-Um-Com-Domino-Unico-BordaPreenchida-Vermelho;GeoNumericosCL/NumeroUmComDomino-U-BP-Vermelho.png;1
616;GeoNumericosCL-Numero-Dois-Com-Domino-Unico-BordaFina-Vermelho;GeoNumericosCL/NumeroDoisComDomino-U-BF-Vermelho.png;1
617;GeoNumericosCL-Numero-Dois-Com-Domino-Unico-BordaGrossa-Vermelho;GeoNumericosCL/NumeroDoisComDomino-U-BG-Vermelho.png;1
618;GeoNumericosCL-Numero-Dois-Com-Domino-Unico-BordaPreenchida-Vermelho;GeoNumericosCL/NumeroDoisComDomino-U-BP-Vermelho.png;1
619;GeoNumericosCL-Numero-Tres-Com-Domino-Unico-BordaFina-Vermelho;GeoNumericosCL/NumeroTresComDomino-U-BF-Vermelho.png;1
620;GeoNumericosCL-Numero-Tres-Com-Domino-Unico-BordaGrossa-Vermelho;GeoNumericosCL/NumeroTresComDomino-U-BG-Vermelho.png;1
621;GeoNumericosCL-Numero-Tres-Com-Domino-Unico-BordaPreenchida-Vermelho;GeoNumericosCL/NumeroTresComDomino-U-BP-Vermelho.png;1
622;GeoNumericosCL-Numero-Quatro-Com-Domino-Unico-BordaFina-Vermelho;GeoNumericosCL/NumeroQuatroComDomino-U-BF-Vermelho.png;1
623;GeoNumericosCL-Numero-Quatro-Com-Domino-Unico-BordaGrossa-Vermelho;GeoNumericosCL/NumeroQuatroComDomino-U-BG-Vermelho.png;1
624;GeoNumericosCL-Numero-Quatro-Com-Domino-Unico-BordaPreenchida-Vermelho;GeoNumericosCL/NumeroQuatroComDomino-U-BP-Vermelho.png;1
625;GeoNumericosCL-Numero-Cinco-Com-Domino-Unico-BordaFina-Vermelho;GeoNumericosCL/NumeroCincoComDomino-U-BF-Vermelho.png;1
626;GeoNumericosCL-Numero-Cinco-Com-Domino-Unico-BordaGrossa-Vermelho;GeoNumericosCL/NumeroCincoComDomino-U-BG-Vermelho.png;1
627;GeoNumericosCL-Numero-Cinco-Com-Domino-Unico-BordaPreenchida-Vermelho;GeoNumericosCL/NumeroCincoComDomino-U-BP-Vermelho.png;1
628;GeoNumericosCL-Numero-Seis-Com-Domino-Unico-BordaFina-Vermelho;GeoNumericosCL/NumeroSeisComDomino-U-BF-Vermelho.png;1
629;GeoNumericosCL-Numero-Seis-Com-Domino-Unico-BordaGrossa-Vermelho;GeoNumericosCL/NumeroSeisComDomino-U-BG-Vermelho.png;1
630;GeoNumericosCL-Numero-Seis-Com-Domino-Unico-BordaPreenchida-Vermelho;GeoNumericosCL/NumeroSeisComDomino-U-BP-Vermelho.png;1
631;GeoNumericosCL-Numero-Sete-Com-Domino-Unico-BordaFina-Vermelho;GeoNumericosCL/NumeroSeteComDomino-U-BF-Vermelho.png;1
632;GeoNumericosCL-Numero-Sete-Com-Domino-Unico-BordaGrossa-Vermelho;GeoNumericosCL/NumeroSeteComDomino-U-BG-Vermelho.png;1
633;GeoNumericosCL-Numero-Sete-Com-Domino-Unico-BordaPreenchida-Vermelho;GeoNumericosCL/NumeroSeteComDomino-U-BP-Vermelho.png;1
634;GeoNumericosCL-Numero-Oito-Com-Domino-Unico-BordaFina-Vermelho;GeoNumericosCL/NumeroOitoComDomino-U-BF-Vermelho.png;1
635;GeoNumericosCL-Numero-Oito-Com-Domino-Unico-BordaGrossa-Vermelho;GeoNumericosCL/NumeroOitoComDomino-U-BG-Vermelho.png;1
636;GeoNumericosCL-Numero-Oito-Com-Domino-Unico-BordaPreenchida-Vermelho;GeoNumericosCL/NumeroOitoComDomino-U-BP-Vermelho.png;1
637;GeoNumericosCL-Numero-Nove-Com-Domino-Unico-BordaFina-Vermelho;GeoNumericosCL/NumeroNoveComDomino-U-BF-Vermelho.png;1
638;GeoNumericosCL-Numero-Nove-Com-Domino-Unico-BordaGrossa-Vermelho;GeoNumericosCL/NumeroNoveComDomino-U-BG-Vermelho.png;1
639;GeoNumericosCL-Numero-Nove-Com-Domino-Unico-BordaPreenchida-Vermelho;GeoNumericosCL/NumeroNoveComDomino-U-BP-Vermelho.png;1
640;GeoNumericosCL-Numero-Dez-Com-Domino-Unico-BordaFina-Vermelho;GeoNumericosCL/NumeroDezComDomino-U-BF-Vermelho.png;1
641;GeoNumericosCL-Numero-Dez-Com-Domino-Unico-BordaGrossa-Vermelho;GeoNumericosCL/NumeroDezComDomino-U-BG-Vermelho.png;1
642;GeoNumericosCL-Numero-Dez-Com-Domino-Unico-BordaPreenchida-Vermelho;GeoNumericosCL/NumeroDezComDomino-U-BP-Vermelho.png;1
643;GeoNumericosCL-Numero-Um-Unico-BordaFina-Vermelho;GeoNumericosCL/NumeroUm-U-BF-Vermelho.png;1
644;GeoNumericosCL-Numero-Um-Unico-BordaGrossa-Vermelho;GeoNumericosCL/NumeroUm-U-BG-Vermelho.png;1
645;GeoNumericosCL-Numero-Um-Unico-BordaPreenchida-Vermelho;GeoNumericosCL/NumeroUm-U-BP-Vermelho.png;1
646;GeoNumericosCL-Numero-Dois-Unico-BordaFina-Vermelho;GeoNumericosCL/NumeroDois-U-BF-Vermelho.png;1
647;GeoNumericosCL-Numero-Dois-Unico-BordaGrossa-Vermelho;GeoNumericosCL/NumeroDois-U-BG-Vermelho.png;1
648;GeoNumericosCL-Numero-Dois-Unico-BordaPreenchida-Vermelho;GeoNumericosCL/NumeroDois-U-BP-Vermelho.png;1
649;GeoNumericosCL-Numero-Tres-Unico-BordaFina-Vermelho;GeoNumericosCL/NumeroTres-U-BF-Vermelho.png;1
650;GeoNumericosCL-Numero-Tres-Unico-BordaGrossa-Vermelho;GeoNumericosCL/NumeroTres-U-BG-Vermelho.png;1
651;GeoNumericosCL-Numero-Tres-Unico-BordaPreenchida-Vermelho;GeoNumericosCL/NumeroTres-U-BP-Vermelho.png;1
652;GeoNumericosCL-Numero-Quatro-Unico-BordaFina-Vermelho;GeoNumericosCL/NumeroQuatro-U-BF-Vermelho.png;1
653;GeoNumericosCL-Numero-Quatro-Unico-BordaGrossa-Vermelho;GeoNumericosCL/NumeroQuatro-U-BG-Vermelho.png;1
654;GeoNumericosCL-Numero-Quatro-Unico-BordaPreenchida-Vermelho;GeoNumericosCL/NumeroQuatro-U-BP-Vermelho.png;1
655;GeoNumericosCL-Numero-Cinco-Unico-BordaFina-Vermelho;GeoNumericosCL/NumeroCinco-U-BF-Vermelho.png;1
656;GeoNumericosCL-Numero-Cinco-Unico-BordaGrossa-Vermelho;GeoNumericosCL/NumeroCinco-U-BG-Vermelho.png;1
657;GeoNumericosCL-Numero-Cinco-Unico-BordaPreenchida-Vermelho;GeoNumericosCL/NumeroCinco-U-BP-Vermelho.png;1
658;GeoNumericosCL-Numero-Seis-Unico-BordaFina-Vermelho;GeoNumericosCL/NumeroSeis-U-BF-Vermelho.png;1
659;GeoNumericosCL-Numero-Seis-Unico-BordaGrossa-Vermelho;GeoNumericosCL/NumeroSeis-U-BG-Vermelho.png;1
660;GeoNumericosCL-Numero-Seis-Unico-BordaPreenchida-Vermelho;GeoNumericosCL/NumeroSeis-U-BP-Vermelho.png;1
661;GeoNumericosCL-Numero-Sete-Unico-BordaFina-Vermelho;GeoNumericosCL/NumeroSete-U-BF-Vermelho.png;1
662;GeoNumericosCL-Numero-Sete-Unico-BordaGrossa-Vermelho;GeoNumericosCL/NumeroSete-U-BG-Vermelho.png;1
663;GeoNumericosCL-Numero-Sete-Unico-BordaPreenchida-Vermelho;GeoNumericosCL/NumeroSete-U-BP-Vermelho.png;1
664;GeoNumericosCL-Numero-Oito-Unico-BordaFina-Vermelho;GeoNumericosCL/NumeroOito-U-BF-Vermelho.png;1
665;GeoNumericosCL-Numero-Oito-Unico-BordaGrossa-Vermelho;GeoNumericosCL/NumeroOito-U-BG-Vermelho.png;1
666;GeoNumericosCL-Numero-Oito-Unico-BordaPreenchida-Vermelho;GeoNumericosCL/NumeroOito-U-BP-Vermelho.png;1
667;GeoNumericosCL-Numero-Nove-Unico-BordaFina-Vermelho;GeoNumericosCL/NumeroNove-U-BF-Vermelho.png;1
668;GeoNumericosCL-Numero-Nove-Unico-BordaGrossa-Vermelho;GeoNumericosCL/NumeroNove-U-BG-Vermelho.png;1
669;GeoNumericosCL-Numero-Nove-Unico-BordaPreenchida-Vermelho;GeoNumericosCL/NumeroNove-U-BP-Vermelho.png;1
670;GeoNumericosCL-Numero-Dez-Unico-BordaFina-Vermelho;GeoNumericosCL/NumeroDez-U-BF-Vermelho.png;1
671;GeoNumericosCL-Numero-Dez-Unico-BordaGrossa-Vermelho;GeoNumericosCL/NumeroDez-U-BG-Vermelho.png;1
672;GeoNumericosCL-Numero-Dez-Unico-BordaPreenchida-Vermelho;GeoNumericosCL/NumeroDez-U-BP-Vermelho.png;1
673;NumericosPB-Zero-Pequeno-BordaFina-Preto;NumericosPB/Zero-P-BF-Preto.png;1
674;NumericosPB-Zero-Pequeno-BordaGrossa-Preto;NumericosPB/Zero-P-BG-Preto.png;1
675;NumericosPB-Zero-Pequeno-BordaPreenchida-Preto;NumericosPB/Zero-P-BP-Preto.png;1
676;NumericosPB-Zero-Medio-BordaFina-Preto;NumericosPB/Zero-M-BF-Preto.png;1
677;NumericosPB-Zero-Medio-BordaGrossa-Preto;NumericosPB/Zero-M-BG-Preto.png;1
678;NumericosPB-Zero-Medio-BordaPreenchida-Preto;NumericosPB/Zero-M-BP-Preto.png;1
679;NumericosPB-Zero-Grande-BordaFina-Preto;NumericosPB/Zero-G-BF-Preto.png;1
680;NumericosPB-Zero-Grande-BordaGrossa-Preto;NumericosPB/Zero-G-BG-Preto.png;1
681;NumericosPB-Zero-Grande-BordaPreenchida-Preto;NumericosPB/Zero-G-BP-Preto.png;1
682;NumericosPB-Um-Pequeno-BordaFina-Preto;NumericosPB/Um-P-BF-Preto.png;1
683;NumericosPB-Um-Pequeno-BordaGrossa-Preto;NumericosPB/Um-P-BG-Preto.png;1
684;NumericosPB-Um-Pequeno-BordaPreenchida-Preto;NumericosPB/Um-P-BP-Preto.png;1
685;NumericosPB-Um-Medio-BordaFina-Preto;NumericosPB/Um-M-BF-Preto.png;1
686;NumericosPB-Um-Medio-BordaGrossa-Preto;NumericosPB/Um-M-BG-Preto.png;1
687;NumericosPB-Um-Medio-BordaPreenchida-Preto;NumericosPB/Um-M-BP-Preto.png;1
688;NumericosPB-Um-Grande-BordaFina-Preto;NumericosPB/Um-G-BF-Preto.png;1
689;NumericosPB-Um-Grande-BordaGrossa-Preto;NumericosPB/Um-G-BG-Preto.png;1
690;NumericosPB-Um-Grande-BordaPreenchida-Preto;NumericosPB/Um-G-BP-Preto.png;1
691;NumericosPB-Dois-Pequeno-BordaFina-Preto;NumericosPB/Dois-P-BF-Preto.png;1
692;NumericosPB-Dois-Pequeno-BordaGrossa-Preto;NumericosPB/Dois-P-BG-Preto.png;1
693;NumericosPB-Dois-Pequeno-BordaPreenchida-Preto;NumericosPB/Dois-P-BP-Preto.png;1
694;NumericosPB-Dois-Medio-BordaFina-Preto;NumericosPB/Dois-M-BF-Preto.png;1
695;NumericosPB-Dois-Medio-BordaGrossa-Preto;NumericosPB/Dois-M-BG-Preto.png;1
696;NumericosPB-Dois-Medio-BordaPreenchida-Preto;NumericosPB/Dois-M-BP-Preto.png;1
697;NumericosPB-Dois-Grande-BordaFina-Preto;NumericosPB/Dois-G-BF-Preto.png;1
698;NumericosPB-Dois-Grande-BordaGrossa-Preto;NumericosPB/Dois-G-BG-Preto.png;1
699;NumericosPB-Dois-Grande-BordaPreenchida-Preto;NumericosPB/Dois-G-BP-Preto.png;1
700;NumericosPB-Tres-Pequeno-BordaFina-Preto;NumericosPB/Tres-P-BF-Preto.png;1
701;NumericosPB-Tres-Pequeno-BordaGrossa-Preto;NumericosPB/Tres-P-BG-Preto.png;1
702;NumericosPB-Tres-Pequeno-BordaPreenchida-Preto;NumericosPB/Tres-P-BP-Preto.png;1
703;NumericosPB-Tres-Medio-BordaFina-Preto;NumericosPB/Tres-M-BF-Preto.png;1
704;NumericosPB-Tres-Medio-BordaGrossa-Preto;NumericosPB/Tres-M-BG-Preto.png;1
705;NumericosPB-Tres-Medio-BordaPreenchida-Preto;NumericosPB/Tres-M-BP-Preto.png;1
706;NumericosPB-Tres-Grande-BordaFina-Preto;NumericosPB/Tres-G-BF-Preto.png;1
707;NumericosPB-Tres-Grande-BordaGrossa-Preto;NumericosPB/Tres-G-BG-Preto.png;1
708;NumericosPB-Tres-Grande-BordaPreenchida-Preto;NumericosPB/Tres-G-BP-Preto.png;1
709;NumericosPB-Quatro-Pequeno-BordaFina-Preto;NumericosPB/Quatro-P-BF-Preto.png;1
710;NumericosPB-Quatro-Pequeno-BordaGrossa-Preto;NumericosPB/Quatro-P-BG-Preto.png;1
711;NumericosPB-Quatro-Pequeno-BordaPreenchida-Preto;NumericosPB/Quatro-P-BP-Preto.png;1
712;NumericosPB-Quatro-Medio-BordaFina-Preto;NumericosPB/Quatro-M-BF-Preto.png;1
713;NumericosPB-Quatro-Medio-BordaGrossa-Preto;NumericosPB/Quatro-M-BG-Preto.png;1
714;NumericosPB-Quatro-Medio-BordaPreenchida-Preto;NumericosPB/Quatro-M-BP-Preto.png;1
715;NumericosPB-Quatro-Grande-BordaFina-Preto;NumericosPB/Quatro-G-BF-Preto.png;1
716;NumericosPB-Quatro-Grande-BordaGrossa-Preto;NumericosPB/Quatro-G-BG-Preto.png;1
717;NumericosPB-Quatro-Grande-BordaPreenchida-Preto;NumericosPB/Quatro-G-BP-Preto.png;1
718;NumericosPB-Cinco-Pequeno-BordaFina-Preto;NumericosPB/Cinco-P-BF-Preto.png;1
719;NumericosPB-Cinco-Pequeno-BordaGrossa-Preto;NumericosPB/Cinco-P-BG-Preto.png;1
720;NumericosPB-Cinco-Pequeno-BordaPreenchida-Preto;NumericosPB/Cinco-P-BP-Preto.png;1
721;NumericosPB-Cinco-Medio-BordaFina-Preto;NumericosPB/Cinco-M-BF-Preto.png;1
722;NumericosPB-Cinco-Medio-BordaGrossa-Preto;NumericosPB/Cinco-M-BG-Preto.png;1
723;NumericosPB-Cinco-Medio-BordaPreenchida-Preto;NumericosPB/Cinco-M-BP-Preto.png;1
724;NumericosPB-Cinco-Grande-BordaFina-Preto;NumericosPB/Cinco-G-BF-Preto.png;1
725;NumericosPB-Cinco-Grande-BordaGrossa-Preto;NumericosPB/Cinco-G-BG-Preto.png;1
726;NumericosPB-Cinco-Grande-BordaPreenchida-Preto;NumericosPB/Cinco-G-BP-Preto.png;1
727;NumericosPB-Seis-Pequeno-BordaFina-Preto;NumericosPB/Seis-P-BF-Preto.png;1
728;NumericosPB-Seis-Pequeno-BordaGrossa-Preto;NumericosPB/Seis-P-BG-Preto.png;1
729;NumericosPB-Seis-Pequeno-BordaPreenchida-Preto;NumericosPB/Seis-P-BP-Preto.png;1
730;NumericosPB-Seis-Medio-BordaFina-Preto;NumericosPB/Seis-M-BF-Preto.png;1
731;NumericosPB-Seis-Medio-BordaGrossa-Preto;NumericosPB/Seis-M-BG-Preto.png;1
732;NumericosPB-Seis-Medio-BordaPreenchida-Preto;NumericosPB/Seis-M-BP-Preto.png;1
733;NumericosPB-Seis-Grande-BordaFina-Preto;NumericosPB/Seis-G-BF-Preto.png;1
734;NumericosPB-Seis-Grande-BordaGrossa-Preto;NumericosPB/Seis-G-BG-Preto.png;1
735;NumericosPB-Seis-Grande-BordaPreenchida-Preto;NumericosPB/Seis-G-BP-Preto.png;1
736;NumericosPB-Sete-Pequeno-BordaFina-Preto;NumericosPB/Sete-P-BF-Preto.png;1
737;NumericosPB-Sete-Pequeno-BordaGrossa-Preto;NumericosPB/Sete-P-BG-Preto.png;1
738;NumericosPB-Sete-Pequeno-BordaPreenchida-Preto;NumericosPB/Sete-P-BP-Preto.png;1
739;NumericosPB-Sete-Medio-BordaFina-Preto;NumericosPB/Sete-M-BF-Preto.png;1
740;NumericosPB-Sete-Medio-BordaGrossa-Preto;NumericosPB/Sete-M-BG-Preto.png;1
741;NumericosPB-Sete-Medio-BordaPreenchida-Preto;NumericosPB/Sete-M-BP-Preto.png;1
742;NumericosPB-Sete-Grande-BordaFina-Preto;NumericosPB/Sete-G-BF-Preto.png;1
743;NumericosPB-Sete-Grande-BordaGrossa-Preto;NumericosPB/Sete-G-BG-Preto.png;1
744;NumericosPB-Sete-Grande-BordaPreenchida-Preto;NumericosPB/Sete-G-BP-Preto.png;1
745;NumericosPB-Oito-Pequeno-BordaFina-Preto;NumericosPB/Oito-P-BF-Preto.png;1
746;NumericosPB-Oito-Pequeno-BordaGrossa-Preto;NumericosPB/Oito-P-BG-Preto.png;1
747;NumericosPB-Oito-Pequeno-BordaPreenchida-Preto;NumericosPB/Oito-P-BP-Preto.png;1
748;NumericosPB-Oito-Medio-BordaFina-Preto;NumericosPB/Oito-M-BF-Preto.png;1
749;NumericosPB-Oito-Medio-BordaGrossa-Preto;NumericosPB/Oito-M-BG-Preto.png;1
750;NumericosPB-Oito-Medio-BordaPreenchida-Preto;NumericosPB/Oito-M-BP-Preto.png;1
751;NumericosPB-Oito-Grande-BordaFina-Preto;NumericosPB/Oito-G-BF-Preto.png;1
752;NumericosPB-Oito-Grande-BordaGrossa-Preto;NumericosPB/Oito-G-BG-Preto.png;1
753;NumericosPB-Oito-Grande-BordaPreenchida-Preto;NumericosPB/Oito-G-BP-Preto.png;1
754;NumericosPB-Nove-Pequeno-BordaFina-Preto;NumericosPB/Nove-P-BF-Preto.png;1
755;NumericosPB-Nove-Pequeno-BordaGrossa-Preto;NumericosPB/Nove-P-BG-Preto.png;1
756;NumericosPB-Nove-Pequeno-BordaPreenchida-Preto;NumericosPB/Nove-P-BP-Preto.png;1
757;NumericosPB-Nove-Medio-BordaFina-Preto;NumericosPB/Nove-M-BF-Preto.png;1
758;NumericosPB-Nove-Medio-BordaGrossa-Preto;NumericosPB/Nove-M-BG-Preto.png;1
759;NumericosPB-Nove-Medio-BordaPreenchida-Preto;NumericosPB/Nove-M-BP-Preto.png;1
760;NumericosPB-Nove-Grande-BordaFina-Preto;NumericosPB/Nove-G-BF-Preto.png;1
761;NumericosPB-Nove-Grande-BordaGrossa-Preto;NumericosPB/Nove-G-BG-Preto.png;1
762;NumericosPB-Nove-Grande-BordaPreenchida-Preto;NumericosPB/Nove-G-BP-Preto.png;1
763;NumericosPB-Dez-Pequeno-BordaFina-Preto;NumericosPB/Dez-P-BF-Preto.png;1
764;NumericosPB-Dez-Pequeno-BordaGrossa-Preto;NumericosPB/Dez-P-BG-Preto.png;1
765;NumericosPB-Dez-Pequeno-BordaPreenchida-Preto;NumericosPB/Dez-P-BP-Preto.png;1
766;NumericosPB-Dez-Medio-BordaFina-Preto;NumericosPB/Dez-M-BF-Preto.png;1
767;NumericosPB-Dez-Medio-BordaGrossa-Preto;NumericosPB/Dez-M-BG-Preto.png;1
768;NumericosPB-Dez-Medio-BordaPreenchida-Preto;NumericosPB/Dez-M-BP-Preto.png;1
769;NumericosPB-Dez-Grande-BordaFina-Preto;NumericosPB/Dez-G-BF-Preto.png;1
770;NumericosPB-Dez-Grande-BordaGrossa-Preto;NumericosPB/Dez-G-BG-Preto.png;1
771;NumericosPB-Dez-Grande-BordaPreenchida-Preto;NumericosPB/Dez-G-BP-Preto.png;1
772;NumericosCL-Zero-Pequeno-BordaFina-Amarelo;NumericosCL/Zero-P-BF-Amarelo.png;1
773;NumericosCL-Zero-Pequeno-BordaGrossa-Amarelo;NumericosCL/Zero-P-BG-Amarelo.png;1
774;NumericosCL-Zero-Pequeno-BordaPreenchida-Amarelo;NumericosCL/Zero-P-BP-Amarelo.png;1
775;NumericosCL-Zero-Medio-BordaFina-Amarelo;NumericosCL/Zero-M-BF-Amarelo.png;1
776;NumericosCL-Zero-Medio-BordaGrossa-Amarelo;NumericosCL/Zero-M-BG-Amarelo.png;1
777;NumericosCL-Zero-Medio-BordaPreenchida-Amarelo;NumericosCL/Zero-M-BP-Amarelo.png;1
778;NumericosCL-Zero-Grande-BordaFina-Amarelo;NumericosCL/Zero-G-BF-Amarelo.png;1
779;NumericosCL-Zero-Grande-BordaGrossa-Amarelo;NumericosCL/Zero-G-BG-Amarelo.png;1
780;NumericosCL-Zero-Grande-BordaPreenchida-Amarelo;NumericosCL/Zero-G-BP-Amarelo.png;1
781;NumericosCL-Um-Pequeno-BordaFina-Amarelo;NumericosCL/Um-P-BF-Amarelo.png;1
782;NumericosCL-Um-Pequeno-BordaGrossa-Amarelo;NumericosCL/Um-P-BG-Amarelo.png;1
783;NumericosCL-Um-Pequeno-BordaPreenchida-Amarelo;NumericosCL/Um-P-BP-Amarelo.png;1
784;NumericosCL-Um-Medio-BordaFina-Amarelo;NumericosCL/Um-M-BF-Amarelo.png;1
785;NumericosCL-Um-Medio-BordaGrossa-Amarelo;NumericosCL/Um-M-BG-Amarelo.png;1
786;NumericosCL-Um-Medio-BordaPreenchida-Amarelo;NumericosCL/Um-M-BP-Amarelo.png;1
787;NumericosCL-Um-Grande-BordaFina-Amarelo;NumericosCL/Um-G-BF-Amarelo.png;1
788;NumericosCL-Um-Grande-BordaGrossa-Amarelo;NumericosCL/Um-G-BG-Amarelo.png;1
789;NumericosCL-Um-Grande-BordaPreenchida-Amarelo;NumericosCL/Um-G-BP-Amarelo.png;1
790;NumericosCL-Dois-Pequeno-BordaFina-Amarelo;NumericosCL/Dois-P-BF-Amarelo.png;1
791;NumericosCL-Dois-Pequeno-BordaGrossa-Amarelo;NumericosCL/Dois-P-BG-Amarelo.png;1
792;NumericosCL-Dois-Pequeno-BordaPreenchida-Amarelo;NumericosCL/Dois-P-BP-Amarelo.png;1
793;NumericosCL-Dois-Medio-BordaFina-Amarelo;NumericosCL/Dois-M-BF-Amarelo.png;1
794;NumericosCL-Dois-Medio-BordaGrossa-Amarelo;NumericosCL/Dois-M-BG-Amarelo.png;1
795;NumericosCL-Dois-Medio-BordaPreenchida-Amarelo;NumericosCL/Dois-M-BP-Amarelo.png;1
796;NumericosCL-Dois-Grande-BordaFina-Amarelo;NumericosCL/Dois-G-BF-Amarelo.png;1
797;NumericosCL-Dois-Grande-BordaGrossa-Amarelo;NumericosCL/Dois-G-BG-Amarelo.png;1
798;NumericosCL-Dois-Grande-BordaPreenchida-Amarelo;NumericosCL/Dois-G-BP-Amarelo.png;1
799;NumericosCL-Tres-Pequeno-BordaFina-Amarelo;NumericosCL/Tres-P-BF-Amarelo.png;1
800;NumericosCL-Tres-Pequeno-BordaGrossa-Amarelo;NumericosCL/Tres-P-BG-Amarelo.png;1
801;NumericosCL-Tres-Pequeno-BordaPreenchida-Amarelo;NumericosCL/Tres-P-BP-Amarelo.png;1
802;NumericosCL-Tres-Medio-BordaFina-Amarelo;NumericosCL/Tres-M-BF-Amarelo.png;1
803;NumericosCL-Tres-Medio-BordaGrossa-Amarelo;NumericosCL/Tres-M-BG-Amarelo.png;1
804;NumericosCL-Tres-Medio-BordaPreenchida-Amarelo;NumericosCL/Tres-M-BP-Amarelo.png;1
805;NumericosCL-Tres-Grande-BordaFina-Amarelo;NumericosCL/Tres-G-BF-Amarelo.png;1
806;NumericosCL-Tres-Grande-BordaGrossa-Amarelo;NumericosCL/Tres-G-BG-Amarelo.png;1
807;NumericosCL-Tres-Grande-BordaPreenchida-Amarelo;NumericosCL/Tres-G-BP-Amarelo.png;1
808;NumericosCL-Quatro-Pequeno-BordaFina-Amarelo;NumericosCL/Quatro-P-BF-Amarelo.png;1
809;NumericosCL-Quatro-Pequeno-BordaGrossa-Amarelo;NumericosCL/Quatro-P-BG-Amarelo.png;1
810;NumericosCL-Quatro-Pequeno-BordaPreenchida-Amarelo;NumericosCL/Quatro-P-BP-Amarelo.png;1
811;NumericosCL-Quatro-Medio-BordaFina-Amarelo;NumericosCL/Quatro-M-BF-Amarelo.png;1
812;NumericosCL-Quatro-Medio-BordaGrossa-Amarelo;NumericosCL/Quatro-M-BG-Amarelo.png;1
813;NumericosCL-Quatro-Medio-BordaPreenchida-Amarelo;NumericosCL/Quatro-M-BP-Amarelo.png;1
814;NumericosCL-Quatro-Grande-BordaFina-Amarelo;NumericosCL/Quatro-G-BF-Amarelo.png;1
815;NumericosCL-Quatro-Grande-BordaGrossa-Amarelo;NumericosCL/Quatro-G-BG-Amarelo.png;1
816;NumericosCL-Quatro-Grande-BordaPreenchida-Amarelo;NumericosCL/Quatro-G-BP-Amarelo.png;1
817;NumericosCL-Cinco-Pequeno-BordaFina-Amarelo;NumericosCL/Cinco-P-BF-Amarelo.png;1
818;NumericosCL-Cinco-Pequeno-BordaGrossa-Amarelo;NumericosCL/Cinco-P-BG-Amarelo.png;1
819;NumericosCL-Cinco-Pequeno-BordaPreenchida-Amarelo;NumericosCL/Cinco-P-BP-Amarelo.png;1
820;NumericosCL-Cinco-Medio-BordaFina-Amarelo;NumericosCL/Cinco-M-BF-Amarelo.png;1
821;NumericosCL-Cinco-Medio-BordaGrossa-Amarelo;NumericosCL/Cinco-M-BG-Amarelo.png;1
822;NumericosCL-Cinco-Medio-BordaPreenchida-Amarelo;NumericosCL/Cinco-M-BP-Amarelo.png;1
823;NumericosCL-Cinco-Grande-BordaFina-Amarelo;NumericosCL/Cinco-G-BF-Amarelo.png;1
824;NumericosCL-Cinco-Grande-BordaGrossa-Amarelo;NumericosCL/Cinco-G-BG-Amarelo.png;1
825;NumericosCL-Cinco-Grande-BordaPreenchida-Amarelo;NumericosCL/Cinco-G-BP-Amarelo.png;1
826;NumericosCL-Seis-Pequeno-BordaFina-Amarelo;NumericosCL/Seis-P-BF-Amarelo.png;1
827;NumericosCL-Seis-Pequeno-BordaGrossa-Amarelo;NumericosCL/Seis-P-BG-Amarelo.png;1
828;NumericosCL-Seis-Pequeno-BordaPreenchida-Amarelo;NumericosCL/Seis-P-BP-Amarelo.png;1
829;NumericosCL-Seis-Medio-BordaFina-Amarelo;NumericosCL/Seis-M-BF-Amarelo.png;1
